iter	MultiClass
335	0.01233035752
336	0.01227874816
337	0.0122275804
338	0.01216117819
339	0.0120963999
340	0.01208829122
341	0.01206582734
342	0.01205393
343	0.01204361806
344	0.01202502981
345	0.0120041259
346	0.01198938283
347	0.01196516534
348	0.0119084906
349	0.01189741971
350	0.01189504411
351	0.01184139882
352	0.01182165772
353	0.0117796031
354	0.01173132466
355	0.0116958255
356	0.01165292929
357	0.01162133277
358	0.01157770923
359	0.01156493908
360	0.01156005934
361	0.01154654375
362	0.01152260268
363	0.01148277693
364	0.01147091991
365	0.01145875219
366	0.01144789141
367	0.01140624941
368	0.01134943558
369	0.01132923948
370	0.01128915565
371	0.01126572771
372	0.01125232457
373	0.01122654976
374	0.01120233236
375	0.01117319824
376	0.01113718236
377	0.01113180452
378	0.01110653127
379	0.01108181601
380	0.01105181543
381	0.01104500825
382	0.01101436294
383	0.0109634469
384	0.01095270305
385	0.01094566138
386	0.01094074972
387	0.01092110964
388	0.01090654015
389	0.01089579215
390	0.01088260693
391	0.01086335595
392	0.01083737909
393	0.0107885955
394	0.01078033726
395	0.01073264679
396	0.01071539814
397	0.01070529048
398	0.01068271776
399	0.0106802501
400	0.01067337182
401	0.01065892001
402	0.01063601055
403	0.0106108747
404	0.01059128703
405	0.01057090367
406	0.01052912401
407	0.01051292377
408	0.01050980515
409	0.01048826069
410	0.01048058661
411	0.01047551104
412	0.01044398102
413	0.01042527696
414	0.01038999007
415	0.01035871054
416	0.01033785336
417	0.01031770123
418	0.01029810625
419	0.01028513627
420	0.01027818402
421	0.01023698249
422	0.01022206429
423	0.01021589879
424	0.01018703354
425	0.010163429
426	0.01014736083
427	0.01012635613
428	0.01009687988
429	0.01008962635
430	0.01004225884
431	0.0100184867
432	0.01000457192
433	0.009988989212
434	0.009966647652
435	0.009937684951
436	0.009905776728
437	0.009878952252
438	0.009865150392
439	0.009837578801
440	0.009804642895
441	0.009785366544
442	0.009736522126
443	0.009702845537
444	0.009668187186
445	0.009640924668
446	0.009605847477
447	0.009598978637
448	0.009586472175
449	0.009583276755
450	0.009568695849
451	0.00954452938
452	0.009536489568
453	0.009507396458
454	0.009456481702
455	0.009453325684
456	0.009440152988
457	0.009432843877
458	0.009421132645
459	0.009392788734
460	0.009373595923
461	0.009365830226
462	0.009361595649
463	0.009346508218
464	0.009309881918
465	0.009302826173
466	0.009292404714
467	0.009278789223
468	0.009268127171
469	0.009251049115
470	0.009242044522
471	0.009230492281
472	0.009209300112
473	0.009200477653
474	0.009193512536
475	0.009170842558
476	0.009145958644
477	0.009119555377
478	0.009113650913
479	0.009103948772
480	0.009099442397
481	0.009084093106
482	0.009080042726
483	0.009071579806
484	0.009059311971
485	0.009022623798
486	0.009008460873
487	0.008986024025
488	0.008963439793
489	0.008944894801
490	0.008922177501
491	0.008912197519
492	0.008890402717
493	0.008863970855
494	0.008859730219
495	0.008853355657
496	0.008841734193
497	0.008832008311
498	0.00878750132
499	0.008780401984
500	0.008759707649
501	0.008736718428
502	0.008727117224
503	0.008722508424
504	0.008717986267
505	0.008708194953
506	0.00867069137
507	0.008658188083
508	0.008655446827
509	0.008649916529
510	0.008614808901
511	0.008604259837
512	0.00859004706
513	0.008584917867
514	0.008580543276
515	0.008568538293
516	0.008560185911
517	0.008541142768
518	0.008523333128
519	0.008508377536
520	0.00848989741
521	0.008484257997
522	0.008454063462
523	0.008426022955
524	0.008406954809
525	0.008388913407
526	0.008381704424
527	0.008359987568
528	0.008349228455
529	0.008341677101
530	0.008336401009
531	0.008294554935
532	0.008289741843
533	0.008281499338
534	0.008267379307
535	0.008243089345
536	0.008235972572
537	0.008227046409
538	0.00822264938
539	0.008211935325
540	0.008196762
541	0.008190079395
542	0.008181349642
543	0.008173899604
544	0.008167907383
545	0.008160777246
546	0.00814718628
547	0.008136903593
548	0.008099258572
549	0.008092390407
550	0.008069574984
551	0.008057633297
552	0.008050588313
553	0.008048171229
554	0.008033796302
555	0.008020491723
556	0.008000983304
557	0.007980967039
558	0.00796325978
559	0.007943186943
560	0.00793844348
561	0.007918504308
562	0.00789931466
563	0.007882348745
564	0.007860756378
565	0.007849219925
566	0.007846263647
567	0.007827981427
568	0.007822784584
569	0.007814174871
570	0.00780200324
571	0.007795414676
572	0.007792605876
573	0.007779339146
574	0.007773791831
575	0.007746132547
576	0.007711391406
577	0.007705141704
578	0.00769296766
579	0.007680677977
580	0.007675831482
581	0.007662114269
582	0.007643004712
583	0.00763520663
584	0.007630916329
585	0.007611533787
586	0.007584690253
587	0.007559912838
588	0.007541600273
589	0.00753091737
590	0.007513831043
591	0.007494924987
592	0.00748948654
593	0.007481850148
594	0.007474886909
595	0.007445779591
596	0.007431492093
597	0.007427110001
598	0.00740832304
599	0.007392609579
600	0.007386167128
601	0.007373289583
602	0.007367945092
603	0.007344355483
604	0.007339422303
605	0.007320156733
606	0.00729157304
607	0.007273855256
608	0.007270804662
609	0.007256763026
610	0.007249366708
611	0.007241999835
612	0.007238186696
613	0.007234926668
614	0.007216834536
615	0.007196945538
616	0.007193705725
617	0.007145733495
618	0.007138910244
619	0.007135971064
620	0.007122781082
621	0.007093196852
622	0.007084247705
623	0.007076891641
624	0.007067774453
625	0.007050980855
626	0.007040901383
627	0.007021636023
628	0.006990827899
629	0.006987018067
630	0.006981163478
631	0.006979395264
632	0.006973458869
633	0.006968827263
634	0.006962541084
635	0.006959268498
636	0.006952203309
637	0.006944693937
638	0.006931355654
639	0.006913387015
640	0.00690929176
641	0.006899890101
642	0.006897052835
643	0.006883441481
644	0.00686813723
645	0.006860769418
646	0.006844402696
647	0.006838218276
648	0.006825411138
649	0.006811055873
650	0.006806050417
651	0.006780949851
652	0.006763058137
653	0.006753096103
654	0.006741579541
655	0.006730988103
656	0.006725488326
657	0.006713007541
658	0.006701089972
659	0.006685926645
660	0.006671693998
661	0.00665984176
662	0.006650148631
663	0.006646931737
664	0.00662857684
665	0.00661456267
666	0.006601874368
667	0.006585632141
668	0.006564956598
669	0.006552769141
670	0.006541605202
671	0.006525970182
672	0.006523603274
673	0.006514734917
674	0.006512883368
675	0.00649669741
676	0.006480574364
677	0.006472590239
678	0.006465757269
679	0.006458523887
680	0.006452175357
681	0.006425840647
682	0.006409341175
683	0.006387052181
684	0.006369124769
685	0.006340055338
686	0.006335187929
687	0.006330096387
688	0.006320350376
689	0.006311490189
690	0.00628121486
691	0.006279061389
692	0.006274735495
693	0.006264380906
694	0.006258637789
695	0.006234916584
696	0.00619946761
